Tip Propri;Tip strada;Denumire s;Suprafata ;Suprafata ;Suprafata teren;Pret tranz;Data tranz;Sursa fina,,,,,
Cladire;Strada;PAUL GRECEANU;40,5800;0,0000;0,0000;500688,0000;02.11.2023;Surse proprii,
Teren;Strada;PEISAJULUI;0,0000;0,0000;172,0000;128645,4000;04.10.2021;Surse proprii,
Cladire;Strada;PEPELEA;36,6000;0,0000;0,0000;375000,0000;24.02.2023;Surse proprii,
Cladire;Strada;PEPELEA;37,1100;0,0000;0,0000;389000,0000;11.04.2023;Surse proprii,
Cladire;Strada;PEPELEA;35,1500;0,0000;0,0000;470412,0000;04.07.2023;Credit,
Cladire;Strada;PEPELEA;8,6200;0,0000;0,0000;375000,0000;24.02.2023;Surse proprii,
Cladire;Strada;PEPELEA;8,7200;0,0000;0,0000;269400,0000;04.07.2023;fara sursa,
Teren;Strada;PEPELEA;0,0000;0,0000;5,0800;375000,0000;24.02.2023;Surse proprii,
Teren;Strada;PEPELEA;0,0000;0,0000;0,1500;375000,0000;24.02.2023;Surse proprii,
Cladire;Strada;PERIS;0,0000;128,0000;0,0000;597360,0000;23.05.2023;Surse proprii,
Teren;Strada;PERIS;0,0000;0,0000;413,0000;597360,0000;23.05.2023;Surse proprii,
Cladire;Strada;PERIS;66,3100;0,0000;0,0000;521811,0000;19.10.2023;Credit,
Cladire;Strada;PESCARILOR;24,3900;0,0000;0,0000;162555,0000;24.06.2021;Surse proprii,
Cladire;Strada;PESCARILOR;55,7900;0,0000;0,0000;286276,4000;29.08.2023;Credit,
Cladire;Strada;PESCARILOR;71,8200;0,0000;0,0000;472320,0000;01.03.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;65,8000;0,0000;0,0000;341160,0000;31.05.2023;fara sursa,
Cladire;Strada;PESCARUSULUI;0,0000;32,0800;0,0000;232241,0000;14.04.2022;Credit,
Cladire;Strada;PESCARUSULUI;15,6400;0,0000;0,0000;111713,0000;26.09.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;20,8800;0,0000;0,0000;110625,0000;26.09.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;0,0000;41,6100;0,0000;111713,0000;26.09.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;22,2500;0,0000;0,0000;123049,0000;21.11.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;15,6500;0,0000;0,0000;111713,0000;26.09.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;5,5200;0,0000;0,0000;111713,0000;26.09.2023;Surse proprii,
Teren;Strada;PESCARUSULUI;0,0000;0,0000;16,7400;111713,0000;26.09.2023;Surse proprii,
Teren;Strada;PESCARUSULUI;0,0000;0,0000;23,8100;123049,0000;21.11.2023;Surse proprii,
Teren;Strada;PESCARUSULUI;0,0000;0,0000;16,5800;110625,0000;26.09.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;48,0000;0,0000;0,0000;323275,0000;19.01.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;64,7600;0,0000;0,0000;378716,8100;22.02.2023;Mixt,
Cladire;Strada;PESCARUSULUI;66,0000;0,0000;0,0000;474844,0000;24.02.2022;Surse proprii,
Cladire;Strada;PESCARUSULUI;65,5000;0,0000;0,0000;365249,2000;29.08.2023;fara sursa,
Cladire;Strada;PESCARUSULUI;32,2300;0,0000;0,0000;190120,0000;04.08.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;48,3200;0,0000;0,0000;250000,0000;25.08.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;64,2000;0,0000;0,0000;392480,0000;07.12.2023;Surse proprii,
Cladire;Strada;PESCARUSULUI;47,3400;0,0000;0,0000;82473,2700;04.10.2022;Mixt,
Cladire;Strada;PETRE ANTONESCU;0,0000;65,6000;0,0000;421951,0500;01.08.2022;Surse proprii,
Cladire;Strada;PETRE ANTONESCU;49,2800;0,0000;0,0000;274242,1500;16.01.2023;Surse proprii,
Cladire;Strada;PETRE ANTONESCU;69,7300;0,0000;0,0000;407862,0000;21.12.2022;Surse proprii,
Cladire;Strada;PETRE ANTONESCU;64,5200;0,0000;0,0000;477360,0000;29.11.2023;Surse proprii,
Cladire;Strada;PETRE ANTONESCU;50,7000;0,0000;0,0000;317802,2000;31.10.2023;Mixt,
Cladire;Strada;PETRE ANTONESCU;54,1100;0,0000;0,0000;387629,0000;27.09.2023;Credit,
Cladire;Strada;PETRE ANTONESCU;24,0000;0,0000;0,0000;198708,0000;26.09.2023;Surse proprii,
Cladire;Strada;PETRE ANTONESCU;53,5500;0,0000;0,0000;332782,0000;24.11.2023;Mixt,
Cladire;Strada;PETRE ANTONESCU;54,7800;0,0000;0,0000;371270,6500;13.02.2023;Mixt,
Cladire;Strada;PETRE ANTONESCU;33,4300;0,0000;0,0000;222304,5000;24.04.2023;Surse proprii,
Cladire;Strada;PETRE ANTONESCU;47,2000;0,0000;0,0000;350420,0000;19.01.2023;Surse proprii,
Teren;Strada;PETRICANI;0,0000;0,0000;58,2300;5423000,0000;07.11.2022;Surse proprii,
Teren;Strada;PETRICANI;0,0000;0,0000;1165,0000;5423000,0000;07.11.2022;Surse proprii,
Cladire;Strada;PETRICANI;4,9500;0,0000;0,0000;614987,5000;19.12.2022;Mixt,
Cladire;Strada;PETRICANI;101,1500;0,0000;0,0000;614987,5000;19.12.2022;Mixt,
Cladire;Strada;PETRICANI;129,7300;0,0000;0,0000;1230005,1900;09.12.2022;Mixt,
Cladire;Strada;PETRICANI;17,1800;0,0000;0,0000;614987,5000;19.12.2022;Mixt,
Cladire;Strada;PETRICANI;4,6400;0,0000;0,0000;614987,5000;19.12.2022;Mixt,
Teren;Strada;PETRICANI;0,0000;0,0000;60,6800;614987,5000;19.12.2022;Mixt,
Cladire;Strada;PETRICANI;0,0000;56,6700;0,0000;295608,0000;08.03.2023;Surse proprii,
Teren;Strada;PETRICANI;0,0000;0,0000;31,4200;295608,0000;08.03.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;45,8400;0,0000;0,0000;406911,0000;10.11.2023;fara sursa,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;46,3000;0,0000;0,0000;347389,0000;22.06.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;65,1000;0,0000;0,0000;595872,0000;11.10.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;28,4400;0,0000;0,0000;205882,0000;18.05.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;28,8600;0,0000;0,0000;259518,0000;07.11.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;47,1500;0,0000;0,0000;420750,0000;19.05.2022;Mixt,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;46,1200;0,0000;0,0000;403343,4000;25.01.2023;fara sursa,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;45,1900;0,0000;0,0000;344736,0000;15.12.2022;fara sursa,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;32,9000;0,0000;0,0000;263394,0000;14.09.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;33,2800;0,0000;0,0000;380380,9500;15.11.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;40,7300;0,0000;0,0000;432960,0000;20.03.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;2,8000;0,0000;0,0000;263394,0000;14.09.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;43,9900;0,0000;0,0000;543433,0000;21.07.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;43,9600;0,0000;0,0000;400000,0000;14.12.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;7,3200;0,0000;0,0000;400000,0000;14.12.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;2,9000;0,0000;0,0000;191486,8400;03.06.2014;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;31,5200;0,0000;0,0000;371250,0000;27.02.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;39,5200;0,0000;0,0000;446886,0000;17.10.2023;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;41,6100;0,0000;0,0000;191486,8400;03.06.2014;Surse proprii,
Cladire;Strada;PIOTR ILICI CEAIKOVSKI;3,0800;0,0000;0,0000;396800,0000;17.10.2023;Surse proprii,
Cladire;Strada;PLANTELOR;16,8500;0,0000;0,0000;687764,0000;07.12.2022;Surse proprii,
Cladire;Strada;PLANTELOR;95,5600;0,0000;0,0000;687764,0000;07.12.2022;Surse proprii,
Cladire;Strada;PLANTELOR;9,1700;0,0000;0,0000;687764,0000;07.12.2022;Surse proprii,
Cladire;Strada;PLANTELOR;0,0000;108,4000;0,0000;1639529,0000;07.12.2023;Surse proprii,
Cladire;Strada;PLANTELOR;0,0000;30,0000;0,0000;1639529,0000;07.12.2023;Surse proprii,
Cladire;Strada;PLANTELOR;1,2000;0,0000;0,0000;591204,0000;02.03.2023;Surse proprii,
Cladire;Strada;PLANTELOR;72,3000;0,0000;0,0000;591204,0000;02.03.2023;Surse proprii,
Cladire;Strada;PLUGUSOR;49,5500;0,0000;0,0000;25000,0000;03.04.2019;Surse proprii,
Cladire;Strada;POEZIEI;100,6000;0,0000;0,0000;660705,0000;11.12.2023;Mixt,
Cladire;Strada;POEZIEI;0,0000;44,0000;0,0000;464113,0000;21.12.2022;Surse proprii,
Cladire;Strada;POEZIEI;0,0000;94,0000;0,0000;464113,0000;21.12.2022;Surse proprii,
Teren;Strada;POEZIEI;0,0000;0,0000;253,0000;464113,0000;21.12.2022;Surse proprii,
Cladire;Strada;POIANA CU ALUNI;35,5100;0,0000;0,0000;225000,0000;25.01.2023;Surse proprii,
Cladire;Strada;POIANA CU ALUNI;35,5300;0,0000;0,0000;240453,0000;26.05.2023;Surse proprii,
Cladire;Strada;POIANA CU ALUNI;55,9000;0,0000;0,0000;321930,0000;19.06.2023;Surse proprii,
Cladire;Strada;POIANA CU ALUNI;48,9100;0,0000;0,0000;337790,0000;16.10.2023;Credit,
Cladire;Strada;POIANA CU ALUNI;53,3800;0,0000;0,0000;324839,0000;03.03.2023;Surse proprii,
Cladire;Strada;POIANA CU ALUNI;51,7300;0,0000;0,0000;341308,0000;20.07.2023;Mixt,
Cladire;Strada;POIANA CU ALUNI;76,6300;0,0000;0,0000;494370,0000;14.07.2023;Surse proprii,
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;29,8000;0,0000;0,0000;461540,4000;27.10.2023;Mixt
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;27,6300;0,0000;0,0000;207741,0000;17.05.2023;Surse proprii
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;27,0400;0,0000;0,0000;154905,0000;20.12.2022;Surse proprii
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;27,7000;0,0000;0,0000;215258,0000;10.05.2023;Surse proprii
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;28,7300;0,0000;0,0000;257831,0000;29.06.2023;Surse proprii
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;29,9300;0,0000;0,0000;173918,0000;20.09.2023;Surse proprii
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;31,6700;0,0000;0,0000;250000,0000;11.05.2023;Mixt
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;31,7900;0,0000;0,0000;227566,6000;27.06.2022;Credit
Cladire;Strada;POMPILIU MANOLIU, SUBLOCOTENENT;28,3200;0,0000;0,0000;106254,0000;15.06.2023;Surse proprii
Cladire;Strada;POPA IANCU;91,0000;0,0000;0,0000;287860,0000;11.10.2023;Mixt,
Teren;Strada;POPA IANCU;0,0000;0,0000;132,0000;287860,0000;11.10.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;28,2200;0,0000;0,0000;289449,0500;10.08.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;19,8000;0,0000;0,0000;147870,0000;03.05.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;20,1600;0,0000;0,0000;180157,0000;29.08.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;1,9200;0,0000;0,0000;192882,0000;10.08.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;49,3800;0,0000;0,0000;310678,0000;18.01.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;2,8800;0,0000;0,0000;310678,0000;18.01.2023;Surse proprii,
Cladire;Strada;POPA LAZAR;0,0000;275,0000;0,0000;1209296,0000;13.01.2023;Surse proprii,
Cladire;Strada;POPA NAN;5,3000;0,0000;0,0000;362700,0000;02.11.2023;Surse proprii,
Cladire;Strada;POPA NAN;75,4000;0,0000;0,0000;362700,0000;02.11.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;35,5400;362700,0000;02.11.2023;Surse proprii,
Cladire;Strada;POPA NAN;52,1500;0,0000;0,0000;592584,0000;04.08.2023;Surse proprii,
Cladire;Strada;POPA NAN;55,2300;0,0000;0,0000;767250,0000;14.09.2023;Surse proprii,
Cladire;Strada;POPA NAN;54,4400;0,0000;0,0000;488185,1700;30.03.2023;Mixt,
Cladire;Strada;POPA NAN;0,0000;14,9800;0,0000;488185,1700;30.03.2023;Mixt,
Cladire;Strada;POPA NAN;15,4400;0,0000;0,0000;24713,5000;17.11.2022;Surse proprii,
Cladire;Strada;POPA NAN;15,6500;0,0000;0,0000;50000,0000;14.09.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;33,5300;416315,8700;14.09.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;9,5100;50198,8400;14.09.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;9,4000;24713,5000;17.11.2022;Surse proprii,
Cladire;Strada;POPA NAN;20,5900;0,0000;0,0000;98826,0000;16.01.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;11,3100;2422,0000;16.01.2023;Surse proprii,
Cladire;Strada;POPA NAN;35,0000;0,0000;0,0000;344004,0500;27.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;45,0000;0,0000;0,0000;347263,0000;14.06.2023;Mixt,
Cladire;Strada;POPA NAN;0,0000;33,0000;0,0000;299243,9600;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;0,0000;45,6000;0,0000;447255,0000;07.11.2023;Surse proprii,
Cladire;Strada;POPA NAN;46,0000;0,0000;0,0000;566398,0000;10.01.2023;Surse proprii,
Cladire;Strada;POPA NAN;10,9200;0,0000;0,0000;344004,0500;27.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;7,0000;0,0000;0,0000;13470,6600;30.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;7,0000;0,0000;0,0000;148416,0000;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;7,0000;0,0000;0,0000;148416,0000;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;7,0000;0,0000;0,0000;148416,0000;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;7,0000;0,0000;0,0000;148416,0000;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;0,0000;10,3000;0,0000;299243,9600;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;0,0000;14,3600;0,0000;447255,0000;07.11.2023;Surse proprii,
Cladire;Strada;POPA NAN;2,1800;0,0000;0,0000;13470,6600;30.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;2,1800;0,0000;0,0000;148416,0000;23.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;14,3600;0,0000;0,0000;82156,2000;10.01.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;1,7300;13470,6600;30.03.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;1,7300;148416,0000;23.03.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;27,2000;302171,0000;27.03.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;8,1400;299243,9600;23.03.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;11,1000;347263,0000;14.06.2023;Mixt,
Teren;Strada;POPA NAN;0,0000;0,0000;11,3400;447255,0000;07.11.2023;Surse proprii,
Teren;Strada;POPA NAN;0,0000;0,0000;11,3400;82156,2000;10.01.2023;Surse proprii,
Cladire;Strada;POPA NAN;199,1000;0,0000;0,0000;1715560,0000;08.03.2023;Surse proprii,
Cladire;Strada;POPA NAN;49,9800;0,0000;0,0000;288724,0000;23.05.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;35,1400;0,0000;0,0000;257292,0000;29.05.2023;Mixt,
Cladire;Strada;POPA NICOLAE;35,6800;0,0000;0,0000;247605,0000;07.08.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;56,4900;0,0000;0,0000;395376,0000;17.08.2023;Mixt,
Cladire;Strada;POPA NICOLAE;25,8200;0,0000;0,0000;122965,0000;08.12.2022;Surse proprii,
Cladire;Strada;POPA NICOLAE;26,6000;0,0000;0,0000;151590,0000;10.02.2023;Credit,
Cladire;Strada;POPA NICOLAE;15,6000;0,0000;0,0000;44363,0000;26.04.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;15,2700;0,0000;0,0000;96043,0000;11.01.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;26,3000;0,0000;0,0000;133096,5000;05.05.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;26,3400;0,0000;0,0000;105100,0000;12.10.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;57,7800;0,0000;0,0000;334113,3100;27.02.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;48,1500;0,0000;0,0000;495430,0000;09.06.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;0,0000;16,8500;0,0000;29000,0000;15.06.2022;Surse proprii,
Teren;Strada;POPA NICOLAE;0,0000;0,0000;18,6600;26000,0000;07.07.2023;Surse proprii,
Teren;Strada;POPA NICOLAE;0,0000;0,0000;1,3000;26000,0000;07.07.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;56,5000;0,0000;0,0000;370554,0000;18.07.2023;Credit,
Cladire;Strada;POPA NICOLAE;56,3100;0,0000;0,0000;292109,0000;13.07.2023;Surse proprii,
Cladire;Strada;POPA NICOLAE;56,8000;0,0000;0,0000;312383,0000;26.05.2023;Mixt,
Cladire;Strada;POPA PETRE;37,8800;0,0000;0,0000;22786,0000;28.12.2022;Surse proprii,
Cladire;Strada;POPA PETRE;0,0000;22,0000;0,0000;2000,0000;07.12.2022;Surse proprii,
Cladire;Strada;POPA PETRE;0,0000;10,0000;0,0000;2000,0000;07.12.2022;Surse proprii,
Cladire;Strada;POPA PETRE;0,0000;15,0000;0,0000;2000,0000;07.12.2022;Surse proprii,
Cladire;Strada;POPA PETRE;0,0000;418,0000;0,0000;2000,0000;07.12.2022;Surse proprii,
Cladire;Strada;POPA PETRE;68,1100;0,0000;0,0000;471979,0000;10.10.2023;Credit,
Cladire;Strada;POPA PETRE;101,5100;0,0000;0,0000;887796,0000;31.07.2023;Mixt,
Cladire;Strada;POPA PETRE;0,0000;258,0600;0,0000;1332639,0000;19.10.2022;Surse proprii,
Cladire;Strada;POPA PETRE;0,0000;69,8500;0,0000;1332639,0000;19.10.2022;Surse proprii,
Cladire;Strada;POPA PETRE;51,3000;0,0000;0,0000;409615,0000;22.05.2023;Surse proprii,
Cladire;Strada;POPA PETRE;45,1000;0,0000;0,0000;505970,4300;05.12.2023;Surse proprii,
Cladire;Strada;POPA PETRE;104,4000;0,0000;0,0000;620726,6100;05.12.2023;Surse proprii,
Cladire;Strada;POPA PETRE;14,1000;0,0000;0,0000;62220,0000;22.05.2023;Surse proprii,
Cladire;Strada;POPA PETRE;0,0000;13,2000;0,0000;65450,0000;21.04.2023;Surse proprii,
Cladire;Strada;POPA PETRE;13,2000;0,0000;0,0000;505970,4300;05.12.2023;Surse proprii,
Cladire;Strada;POPA PETRE;12,6000;0,0000;0,0000;505970,4300;05.12.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;4,1600;505970,4300;05.12.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;14,1800;505970,4300;05.12.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;3,9700;505970,4300;05.12.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;129,0000;41440,0000;22.05.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;32,8200;620726,6100;05.12.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;16,1300;409615,0000;22.05.2023;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;14,1000;62220,0000;22.05.2023;Surse proprii,
Cladire;Strada;POPA PETRE;106,5300;0,0000;0,0000;395384,0000;27.05.2022;Surse proprii,
Cladire;Strada;POPA PETRE;23,5100;0,0000;0,0000;395384,0000;27.05.2022;Surse proprii,
Cladire;Strada;POPA PETRE;23,5000;0,0000;0,0000;395384,0000;27.05.2022;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;77,0000;395384,0000;27.05.2022;Surse proprii,
Cladire;Strada;POPA PETRE;104,9100;0,0000;0,0000;471903,0000;09.11.2023;Surse proprii,
Cladire;Strada;POPA PETRE;70,3500;0,0000;0,0000;403308,8000;30.11.2022;Surse proprii,
Teren;Strada;POPA PETRE;0,0000;0,0000;23,1000;0,0000;09.11.2023;Surse proprii,
Cladire;Strada;POPA RUSU;112,1600;0,0000;0,0000;1141929,3000;31.05.2023;Surse proprii,
Cladire;Strada;POPA RUSU;236,4400;0,0000;0,0000;2937515,0000;07.04.2023;Surse proprii,
Cladire;Strada;POPA SOARE;80,3900;0,0000;0,0000;827764,0000;11.12.2020;Surse proprii,
Cladire;Strada;POPA SOARE;0,0000;264,0000;0,0000;1249290,0000;29.05.2023;Surse proprii,
Teren;Strada;POPA SOARE;0,0000;0,0000;156,0000;1249290,0000;29.05.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;123,2500;0,0000;0,0000;1428879,0000;17.05.2022;Mixt,
Cladire;Strada;PRECUPETII VECHI;69,3800;0,0000;0,0000;719065,3400;24.06.2022;Mixt,
Cladire;Strada;PRECUPETII VECHI;0,0000;12,0500;0,0000;1428879,0000;17.05.2022;Mixt,
Cladire;Strada;PRECUPETII VECHI;11,8000;0,0000;0,0000;719065,3400;24.06.2022;Mixt,
Teren;Strada;PRECUPETII VECHI;0,0000;0,0000;38,4300;1428879,0000;17.05.2022;Mixt,
Teren;Strada;PRECUPETII VECHI;0,0000;0,0000;4,3200;1428879,0000;17.05.2022;Mixt,
Teren;Strada;PRECUPETII VECHI;0,0000;0,0000;24,8900;719065,3400;24.06.2022;Mixt,
Teren;Strada;PRECUPETII VECHI;0,0000;0,0000;4,2300;719065,3400;24.06.2022;Mixt,
Cladire;Strada;PRECUPETII VECHI;78,8600;0,0000;0,0000;338190,0000;03.11.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;61,4000;0,0000;0,0000;519280,0000;13.07.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;55,7000;0,0000;0,0000;303672,0000;30.12.2022;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;11,3700;0,0000;0,0000;0,0000;03.11.2023;Surse proprii,
Teren;Strada;PRECUPETII VECHI;0,0000;0,0000;71,0400;0,0000;03.11.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;110,7000;0,0000;0,0000;893768,0000;26.10.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;7,7400;0,0000;0,0000;893768,0000;26.10.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;3,9800;0,0000;0,0000;813334,5000;20.01.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;77,1600;0,0000;0,0000;813334,5000;20.01.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;13,1900;0,0000;0,0000;813334,5000;20.01.2023;Surse proprii,
Cladire;Strada;PRECUPETII VECHI;16,1800;0,0000;0,0000;470000,0000;22.09.2023;Mixt,
Cladire;Strada;PREDEAL;15,0000;0,0000;0,0000;10000,0000;10.10.2023;Surse proprii,
Teren;Strada;PREDEAL;0,0000;0,0000;15,0000;10000,0000;10.10.2023;Surse proprii,
Cladire;Strada;RADOVANU;63,4200;0,0000;0,0000;422263,0000;02.11.2023;Mixt,
Cladire;Strada;RADOVANU;73,1100;0,0000;0,0000;456688,0000;15.06.2023;Surse proprii,
Cladire;Strada;RADOVANU;63,7000;0,0000;0,0000;357811,2000;27.09.2023;Mixt,
Cladire;Strada;RADOVANU;73,3400;0,0000;0,0000;407987,0000;14.03.2023;Surse proprii,
Cladire;Strada;RADOVANU;50,6500;0,0000;0,0000;254738,0000;05.09.2023;Surse proprii,
Cladire;Strada;RADOVANU;51,7100;0,0000;0,0000;246000,0000;28.02.2023;Surse proprii,
Cladire;Strada;RADOVANU;0,0000;380,5900;0,0000;823710,0000;15.05.2023;Surse proprii,
Cladire;Strada;RADOVANU;49,1700;0,0000;0,0000;331134,0000;22.07.2022;Mixt,
Cladire;Strada;RADOVANU;48,1400;0,0000;0,0000;308146,0000;16.11.2023;Mixt,
Cladire;Strada;RADOVANU;50,9000;0,0000;0,0000;301484,0000;21.07.2023;Surse proprii,
Cladire;Strada;RADOVANU;78,1200;0,0000;0,0000;515000,0000;20.03.2023;Surse proprii,
Cladire;Strada;RADOVANU;81,1100;0,0000;0,0000;571343,0000;09.10.2023;fara sursa,
Cladire;Strada;RADU CRISTIAN, DOCTOR;56,2900;0,0000;0,0000;686280,0000;27.12.2022;Surse proprii
Cladire;Strada;RADU DE LA AFUMATI;4,7000;0,0000;0,0000;668753,0000;21.12.2022;Mixt,
Cladire;Strada;RADU DE LA AFUMATI;66,7000;0,0000;0,0000;668753,0000;21.12.2022;Mixt,
Cladire;Strada;RADU DE LA AFUMATI;89,7400;0,0000;0,0000;835992,0000;20.12.2022;Credit,
Cladire;Strada;RADU DE LA AFUMATI;0,0000;11,9000;0,0000;25000,0000;05.05.2023;Surse proprii,
Teren;Strada;RADU DE LA AFUMATI;0,0000;0,0000;46,3400;668753,0000;21.12.2022;Mixt,
Cladire;Strada;RADU DE LA AFUMATI;5,0000;0,0000;0,0000;12353,0000;23.09.2022;Surse proprii,
Cladire;Strada;RADU DE LA AFUMATI;0,0000;72,0000;0,0000;399922,0000;23.08.2023;Surse proprii,
Cladire;Strada;RAFAEL SANZIO;0,0000;68,0000;0,0000;14600,0000;21.03.2023;Surse proprii,
Cladire;Strada;RAMURI TEI;0,0000;293,0000;0,0000;595850,0000;11.02.2020;Surse proprii,
Teren;Strada;RAMURI TEI;0,0000;0,0000;147,0000;595850,0000;11.02.2020;Surse proprii,
Cladire;Strada;RASCOALA 1907;48,8400;0,0000;0,0000;285360,0000;15.03.2023;fara sursa,
Cladire;Strada;RASCOALA 1907;64,7000;0,0000;0,0000;246460,0000;27.07.2023;Surse proprii,
Cladire;Strada;RASCOALA 1907;77,4000;0,0000;0,0000;385795,0000;27.11.2023;Mixt,
Cladire;Strada;RASCOALA 1907;0,0000;65,2700;0,0000;419160,0000;21.09.2022;Credit,
Cladire;Strada;RASCOALA 1907;50,1700;0,0000;0,0000;361350,0000;19.06.2023;fara sursa,
Cladire;Strada;RASCOALA 1907;51,9700;0,0000;0,0000;301950,0000;07.02.2023;Surse proprii,
Cladire;Strada;RASCOALA 1907;36,2200;0,0000;0,0000;203000,0000;20.05.2004;Surse proprii,
